64	0.001564	0.002916	0.004656	0.001818	0.003298	0.010325	20400000		24	0.000463	0.000858	0.001517	0.001164	0.002357	0.00461	20616884	20666473
119	0.000539	0.000945	0.001489	0.001433	0.001559	0.001713	20450000		27	0.000128	0.00026	0.000596	0.000722	0.001279	0.002418	20666473	20716439
44	0.001295	0.002723	0.00497	0.00155	0.003241	0.009479	20500000		51	0.000652	0.001007	0.001583	0.003167	0.005051	0.007651	20716439	20766094
57	0.004878	0.008735	0.016604	0.005462	0.010145	0.026306	20550000		89	0.000504	0.000728	0.001074	0.00211	0.002167	0.002229	20766094	20816110
89	0.000893	0.001652	0.002605	0.00208	0.002368	0.002771	20600000		69	0.001304	0.001986	0.002835	0.002077	0.003024	0.005392	20816110	20866128
150	0.002273	0.00336	0.004715	0.004273	0.010481	0.026076	20700000		44	0.000059	0.00017	0.000398	0.000062	0.000196	0.000627	20915197	20965396
71	0.001728	0.002888	0.004714	0.003057	0.005996	0.013016	20750000		30	0.000175	0.000461	0.000957	0.000372	0.001367	0.003494	20965396	21015478
94	0.002585	0.00408	0.006514	0.011695	0.012164	0.012805	20800000		43	0.000143	0.000313	0.000504	0.000585	0.000966	0.001499	21015478	21065659
86	0.000868	0.001599	0.002672	0.001318	0.002161	0.003614	20850000		40	0.000272	0.000469	0.000721	0.001051	0.001629	0.002565	21065659	21118573
110	0.001743	0.002478	0.003594	0.009733	0.010022	0.01041	20900000		31	0.000077	0.000215	0.000494	0.000159	0.000359	0.000629	21118573	21167928
144	0.000932	0.001653	0.002643	0.00206	0.002315	0.002643	21000000		26	0.000139	0.000312	0.000577	0.000155	0.000334	0.000647	21217965	21268019
47	0.000478	0.001605	0.003482	0.000818	0.001863	0.003643	21150000		38	0.000424	0.000703	0.001049	0.000973	0.001901	0.0037	21367810	21419217
78	0.000163	0.00048	0.001008	0.000187	0.000514	0.001035	21200000		53	0.000278	0.000463	0.000682	0.000614	0.001188	0.002071	21419217	21473698
186	0.000194	0.000379	0.000635	0.000247	0.000416	0.000698	21250000		23	0.00005	0.000143	0.000314	0.000064	0.000173	0.000348	21473698	21520239
57	0.001818	0.003411	0.006208	0.003528	0.00643	0.013258	21350000		33	0.000003	0.000025	0.000096	0.000004	0.000031	0.000138	21566276	21616375
67	0.000719	0.001545	0.003057	0.001134	0.002775	0.010555	21400000		37	0.000018	0.000055	0.000122	0.00002	0.000063	0.000137	21616375	21666019
59	0.000397	0.000846	0.001712	0.000561	0.001162	0.001842	21450000		38	0.000046	0.000097	0.000187	0.000053	0.000101	0.000191	21666019	21716146
71	0.002308	0.004276	0.008191	0.003619	0.005749	0.009727	21500000		23	0.00031	0.000654	0.001213	0.001027	0.001795	0.00317	21716146	21765827
50	0.003886	0.008907	0.012222	0.00963	0.011175	0.012222	21550000		40	0.000301	0.000536	0.000848	0.000572	0.001383	0.003132	21765827	21815963
44	0.000525	0.001329	0.002811	0.000934	0.001761	0.0039	21600000		40	0.000303	0.00053	0.000832	0.000378	0.000577	0.000858	21815963	21864258
40	0.000976	0.002077	0.004039	0.001109	0.002477	0.005061	21650000		43	0.00027	0.000422	0.000426	0.000422	0.000426	0.000427	21864258	21914427
45	0.000897	0.001899	0.003699	0.001035	0.00225	0.005616	21700000		21	0.000189	0.000358	0.000607	0.000403	0.000741	0.001534	21914427	21963687
60	0.000345	0.000749	0.001443	0.000588	0.001023	0.002011	21750000		40	0.000223	0.000451	0.000808	0.000302	0.000578	0.000998	21963687	22014846
66	0.000991	0.002194	0.003802	0.001265	0.003049	0.011169	21800000		47	0.000423	0.000842	0.001446	0.000435	0.000868	0.001448	22014846	22065004
65	0.00176	0.003223	0.005528	0.002571	0.003736	0.004172	21850000		39	0.00033	0.000559	0.000904	0.0012	0.002281	0.004288	22065004	22115085
62	0.001071	0.002031	0.003483	0.001706	0.003177	0.007458	21900000		35	0.000009	0.000062	0.000172	0.000016	0.000073	0.000194	22115085	22165265
48	0.001946	0.003427	0.005969	0.002475	0.004678	0.014188	22000000		20	0.000415	0.000951	0.001879	0.001363	0.002521	0.004844	22213714	22263799
39	0.000642	0.001407	0.002445	0.00092	0.001789	0.004396	22100000		46	0.000014	0.000046	0.000095	0.000022	0.000056	0.000118	22314288	22366225
45	0.00032	0.000706	0.001405	0.000619	0.001191	0.002546	22200000		37	0.000054	0.000109	0.000226	0.000254	0.000513	0.000939	22418896	22470735
84	0.001967	0.002943	0.004487	0.002656	0.004725	0.011407	22250000		32	0.000266	0.000462	0.000724	0.000357	0.000593	0.000869	22470735	22522358
95	0.000633	0.001324	0.001699	0.001388	0.001592	0.001699	22300000		44	0.000261	0.000452	0.000703	0.000928	0.001892	0.004053	22522358	22572327
187	0.00032	0.000666	0.000722	0.000597	0.000706	0.000722	22350000		74	0.000087	0.000164	0.000304	0.000333	0.000665	0.001363	22572327	22622806
44	0.000227	0.000533	0.001182	0.000324	0.000668	0.001477	22400000		54	0.000055	0.000134	0.000281	0.000098	0.000173	0.000318	22622806	22699474
62	0.000482	0.000963	0.001747	0.000797	0.001267	0.002064	22450000		31	0.000162	0.000302	0.000497	0.000416	0.001128	0.003192	22699474	22749465
30	0.000322	0.000831	0.002068	0.00049	0.000985	0.00207	22500000		25	0.000069	0.000165	0.00032	0.000246	0.000528	0.001115	22749465	22799179
78	0.000757	0.001534	0.002874	0.001551	0.002702	0.00503	22550000		25	0.00004	0.000099	0.000217	0.000052	0.000142	0.000389	22799179	22849322
60	0.001133	0.001994	0.003363	0.001384	0.002853	0.007574	22600000		25	0.000078	0.000233	0.000539	0.000088	0.000238	0.000539	22849322	22899290
62	0.000806	0.001443	0.002492	0.000925	0.001508	0.002612	22650000		41	0.000323	0.000538	0.000868	0.000637	0.000953	0.001412	22899290	22949671
34	0.000814	0.001745	0.003285	0.000947	0.001955	0.003951	22700000		36	0.000203	0.000442	0.000834	0.000414	0.000844	0.00242	22949671	22999726
45	0.000224	0.000483	0.000994	0.00033	0.00073	0.002218	22750000		31	0.000198	0.00038	0.000673	0.000229	0.000398	0.000689	22999726	23049879
107	0.000842	0.001235	0.001797	0.001477	0.001645	0.001805	23050000		54	0.000165	0.000269	0.00042	0.000616	0.000985	0.001534	23303452	23359800
34	0.000979	0.002505	0.005166	0.00133	0.002957	0.007406	23100000		80	0.000185	0.000303	0.000474	0.000263	0.000396	0.000684	23359800	23438656
20	0.001373	0.004912	0.010637	0.003783	0.006386	0.010637	23150000		42	0.000066	0.000146	0.000267	0.000116	0.000212	0.000345	23438656	23510835
57	0.001587	0.00288	0.004966	0.002512	0.004557	0.009151	23200000		36	0.000329	0.000565	0.000883	0.001192	0.002068	0.003826	23510835	23560925
38	0.002021	0.004092	0.008891	0.002226	0.004534	0.009979	23250000		53	0.000143	0.000275	0.000451	0.000508	0.000866	0.001367	23560925	23610211
50	0.000611	0.001328	0.003013	0.001116	0.002136	0.005173	23300000		49	0.000389	0.000662	0.00103	0.001256	0.001841	0.002566	23610211	23661277
41	0.000645	0.001624	0.003555	0.000743	0.001726	0.003888	23350000		22	0.000174	0.000407	0.000686	0.000304	0.000656	0.001511	23661277	23708748
104	0.00187	0.002917	0.004575	0.002232	0.003773	0.006785	23400000		62	0.000206	0.000355	0.000593	0.00046	0.000714	0.001056	23708748	23758996
100	0.001467	0.003242	0.006185	0.004396	0.007478	0.013278	23450000		20	0.000023	0.000089	0.000213	0.000035	0.000106	0.000248	23758996	23809029
87	0.001708	0.002757	0.004302	0.00183	0.003068	0.008503	23500000		34	0.00022	0.000477	0.00102	0.000352	0.000631	0.001058	23809029	23864328
129	0.001325	0.002278	0.003673	0.003442	0.006928	0.015412	23550000		77	0.000198	0.000326	0.00034	0.000253	0.00038	0.000638	23864328	23916607
102	0.001298	0.002107	0.003369	0.001559	0.002484	0.005197	23600000		54	0.0001	0.000178	0.00031	0.000118	0.000201	0.000286	23916607	23966709
69	0.003011	0.004797	0.008252	0.004941	0.005577	0.005638	23650000		24	0.00009	0.000256	0.000646	0.000163	0.000464	0.002075	23966709	24016570
82	0.000982	0.001826	0.004201	0.001639	0.002752	0.005257	23700000		20	0.000049	0.000234	0.000617	0.000094	0.000254	0.000617	24016570	24069882
54	0.001725	0.002843	0.005023	0.002938	0.003605	0.003605	23750000		28	0.000013	0.000043	0.000152	0.000054	0.00013	0.00027	24069882	24120200
79	0.000635	0.001333	0.002398	0.000693	0.001524	0.004673	23850000		43	0.000013	0.000078	0.000263	0.000019	0.000086	0.000263	24169998	24220209
88	0.001119	0.001967	0.003074	0.001414	0.002297	0.003893	23900000		69	0.000734	0.001058	0.00144	0.001535	0.002166	0.00313	24220209	24318418
136	0.001536	0.00223	0.003204	0.003455	0.005869	0.013182	23950000		131	0.000122	0.000211	0.000351	0.000256	0.000431	0.000702	24318418	24368672
101	0.001668	0.002938	0.004787	0.001926	0.003315	0.007835	24000000		60	0.000136	0.000238	0.000406	0.000615	0.001114	0.001775	24368672	24434485
40	0.001193	0.003498	0.006623	0.001585	0.003671	0.007568	24050000		62	0.000096	0.000173	0.000309	0.000175	0.000311	0.000554	24434485	24484237
44	0.000037	0.000238	0.000678	0.000041	0.000244	0.000678	24100000		49	0.00022	0.000364	0.000584	0.001132	0.002092	0.003912	24484237	24534087
58	0.000204	0.000436	0.000835	0.00029	0.000641	0.001595	24150000		30	0.00014	0.000322	0.00055	0.000225	0.000376	0.000627	24534087	24583429
111	0.000408	0.000745	0.001291	0.000545	0.000844	0.001399	24200000		54	0.000024	0.000058	0.000125	0.000038	0.000079	0.000165	24583429	24634670
																	
26	0.000286	0.000747	0.001502	0.000475	0.001036	0.002484	33550000		27	0.000039	0.000116	0.000262	0.000152	0.000297	0.000535	34094919	34145557
35	0.000216	0.000586	0.001446	0.000296	0.000744	0.00158	33600000		21	0.00028	0.000653	0.001267	0.001339	0.003093	0.006838	34145557	34195198
33	0.000199	0.000554	0.001246	0.000312	0.000705	0.001632	33650000		21	0.000287	0.000529	0.000886	0.000368	0.000671	0.001097	34195198	34245239
37	0.000228	0.000635	0.001459	0.000473	0.001234	0.003395	33700000		44	0.000408	0.000694	0.001082	0.000975	0.001413	0.002051	34245239	34295389
30	0.000248	0.000624	0.001387	0.000351	0.000865	0.002087	33750000		23	0.00053	0.000909	0.001553	0.002553	0.002613	0.002667	34295389	34345345
32	0.000372	0.00122	0.003035	0.000409	0.001312	0.003182	33850000		24	0	0.000003	0.000131	0	0.000004	0.000143	34395336	34445411
39	0.002423	0.004863	0.009734	0.003141	0.005442	0.011717	33900000		35	0.000286	0.0005	0.000759	0.000346	0.000554	0.000868	34445411	34494814
47	0.016227	0.038592	0.162696	0.01674	0.044016	0.663971	33950000		27	0.000491	0.000842	0.00139	0.00276	0.004928	0.008871	34494814	34544885
43	0.0022	0.004157	0.007949	0.002601	0.004637	0.010242	34000000		39	0.000274	0.000453	0.000708	0.000292	0.00047	0.000724	34544885	34594228
41	0.001195	0.001951	0.003283	0.001524	0.002647	0.005744	34050000		42	0.000686	0.001042	0.001513	0.000718	0.001089	0.001555	34594228	34643934
19	0.002319	0.003747	0.004012	0.00347	0.003935	0.004012	34250000		26	0.000138	0.000315	0.000664	0.000849	0.000877	0.000918	34792221	34842231
66	0.001318	0.002577	0.004281	0.001835	0.003968	0.010577	34300000		38	0.000053	0.000119	0.00023	0.000226	0.000429	0.000762	34842231	34892045
54	0.001805	0.003328	0.005831	0.002372	0.004273	0.010073	34350000		21	0.000391	0.00076	0.001396	0.001371	0.002473	0.004417	34892045	34941753
41	0.000798	0.001816	0.003274	0.001446	0.002837	0.005039	34400000		49	0.000079	0.000157	0.000287	0.000103	0.000184	0.00036	34941753	34992223
43	0.00277	0.005045	0.009045	0.003818	0.007322	0.026079	34450000		33	0.000571	0.000918	0.001416	0.000647	0.000952	0.001408	34992223	35042420
41	0.00257	0.005987	0.012692	0.003591	0.006768	0.013038	34500000		31	0.000373	0.000707	0.001284	0.001	0.00165	0.002806	35042420	35092460
32	0.001027	0.001847	0.002928	0.00126	0.002076	0.003179	34550000		26	0.000327	0.000642	0.001166	0.001078	0.001847	0.003074	35092460	35142248
16	0.001	0.001707	0.002911	0.0011	0.001914	0.003909	34650000		22	0.000365	0.000549	0.000899	0.003261	0.003316	0.003372	35192307	35241072
73	0.001999	0.003285	0.005041	0.002618	0.004104	0.006138	34700000		44	0.000696	0.001016	0.001473	0.001461	0.002429	0.004215	35241072	35291240
96	0.004264	0.007138	0.011159	0.005751	0.010128	0.022525	34750000		31	0.000588	0.000987	0.001555	0.001646	0.00261	0.004299	35291240	35341039
112	0.000638	0.001201	0.002257	0.000849	0.00155	0.005537	34800000		35	0.000296	0.000532	0.000944	0.000865	0.001521	0.002545	35341039	35390850
55	0.002385	0.003889	0.003919	0.002537	0.004338	0.01101	34850000		46	0.000232	0.000421	0.000717	0.000585	0.000983	0.001768	35390850	35440542
94	0.001511	0.002795	0.004878	0.001811	0.0034	0.006926	34900000		32	0.000325	0.000555	0.000896	0.001657	0.003539	0.006392	35440542	35490292
57	0.005365	0.00883	0.014452	0.006193	0.00968	0.018567	34950000		54	0.00034	0.000538	0.000815	0.00054	0.000762	0.001049	35490292	35540180
85	0.001058	0.00167	0.00167	0.001102	0.002065	0.005242	35000000		36	0.000347	0.000513	0.000767	0.000429	0.000746	0.001497	35540180	35590299
60	0.000402	0.000753	0.001575	0.002395	0.002582	0.003018	35050000		24	0.00025	0.000516	0.000953	0.002182	0.002266	0.002407	35590299	35640418
55	0.00225	0.003586	0.005482	0.00319	0.004926	0.009239	35250000		49	0.000234	0.000367	0.000561	0.001622	0.002532	0.00417	35793492	35846323
74	0.001909	0.003641	0.006391	0.002644	0.005118	0.007979	35300000		70	0.000081	0.000146	0.000253	0.000107	0.000175	0.000279	35846323	35896715
83	0.000396	0.000694	0.001195	0.000743	0.001315	0.002294	35350000		65	0.000008	0.000031	0.000088	0.000021	0.000056	0.000125	35896715	35946608
68	0.001091	0.00168	0.00271	0.001444	0.002305	0.005158	35400000		56	0.000072	0.000147	0.000289	0.000425	0.000439	0.000441	35946608	35996617
110	0.000083	0.000182	0.000381	0.00023	0.000492	0.000864	35450000		46	0.000058	0.000127	0.000234	0.000068	0.000141	0.000272	35996617	36045759
136	0.000183	0.000388	0.00075	0.000257	0.000492	0.001344	35500000		20	0.000047	0.000143	0.000388	0.000184	0.000449	0.001196	36045759	36096094
36	0.000854	0.001471	0.002333	0.002492	0.00468	0.010038	35650000		64	0.000383	0.000585	0.000871	0.002085	0.003397	0.005117	36196560	36247057
89	0.001266	0.002201	0.003757	0.003142	0.00649	0.011125	35700000		45	0.000087	0.000205	0.000387	0.000136	0.000264	0.000466	36247057	36297225
59	0.001095	0.002124	0.003373	0.00117	0.00216	0.00339	35750000		35	0	0.000004	0.000029	0	0.000004	0.00003	36297225	36347562
18	0.000172	0.000583	0.001571	0.000277	0.00071	0.001673	35900000		35	0.000365	0.000604	0.000939	0.002057	0.003228	0.005288	36448518	36498970
44	0.002931	0.005862	0.013995	0.002715	0.006844	0.015397	35950000		20	0.000065	0.000197	0.0005	0.000215	0.000528	0.001349	36498970	36549177
10	0.002167	0.004482	0.008504	0.002775	0.00651	0.01978	36150000		31	0.000557	0.000991	0.00166	0.003155	0.003266	0.003398	36699453	36749390
50	0.001014	0.002198	0.004605	0.001275	0.002791	0.006322	36200000		26	0.000269	0.000574	0.001048	0.000646	0.001318	0.002908	36749390	36799866
45	0.001355	0.002273	0.003361	0.003068	0.003349	0.003688	36250000		65	0.000134	0.00023	0.000385	0.000551	0.001034	0.001808	36799866	36849941
76	0.001697	0.003798	0.008234	0.001853	0.004198	0.010178	36300000		26	0.00002	0.00008	0.000179	0.000029	0.0001	0.000241	36849941	36903169
26	0.000903	0.001379	0.002214	0.002229	0.003904	0.007719	36350000		34	0.000297	0.000597	0.001066	0.000604	0.000983	0.001621	36903169	36956471
103	0.00088	0.001797	0.002161	0.001784	0.002057	0.002161	36400000		29	0.000763	0.001192	0.001814	0.002051	0.004095	0.007824	36956471	37008429
12	0.002292	0.003959	0.00675	0.002802	0.00529	0.013569	36550000		44	0.000169	0.00024	0.000377	0.000797	0.001319	0.002233	37108181	37158215
57	0.001722	0.003574	0.006247	0.002386	0.004343	0.009696	36650000		28	0.00008	0.000165	0.000312	0.000215	0.000547	0.000991	37208187	37258016
65	0.00019	0.000495	0.001269	0.000362	0.000837	0.001936	36800000		36	0.000019	0.000068	0.000153	0.000027	0.000077	0.000174	37357746	37407749
45	0.000008	0.000043	0.000134	0.000009	0.000047	0.000142	36850000		27	0	0.000004	0.000022	0	0.000005	0.000031	37407749	37457669
67	0.000166	0.000349	0.000624	0.000337	0.000733	0.001678	36900000		45	0.000005	0.000023	0.00007	0.000006	0.000031	0.000078	37457669	37508204
64	0.000113	0.0002	0.0002	0.000173	0.0002	0.0002	37150000		36	0.000189	0.000343	0.000596	0.000224	0.000373	0.000611	37708330	37758237
80	0.000113	0.000247	0.00055	0.000131	0.000283	0.000702	37200000		21	0.000001	0.000049	0.000241	0.000002	0.000062	0.000293	37758237	37808180
65	0.000956	0.001773	0.003038	0.001067	0.001922	0.003129	37250000		34	0.000529	0.000887	0.001383	0.000679	0.000942	0.001399	37808180	37858245
54	0.002208	0.003873	0.007117	0.002973	0.005011	0.008375	37350000		54	0.000044	0.000087	0.000168	0.000211	0.000224	0.000247	37908872	37959952
53	0.001392	0.002257	0.00383	0.002199	0.004163	0.008011	37450000		43	0.000259	0.000437	0.000685	0.000658	0.001009	0.001565	38009593	38060139
81	0.001237	0.001947	0.003203	0.001742	0.003438	0.007223	37500000		40	0.000328	0.000568	0.000934	0.002104	0.00344	0.006368	38060139	38106516
85	0.003047	0.00511	0.008128	0.009275	0.009957	0.010956	37550000		46	0.000631	0.000964	0.001348	0.000776	0.00124	0.002739	38106516	38156417
87	0.002014	0.003211	0.003341	0.002182	0.004034	0.007094	37600000		25	0.000399	0.000662	0.001053	0.001365	0.002975	0.006354	38156417	38206039
70	0.000878	0.00169	0.003235	0.000947	0.001743	0.003244	37650000		21	0.00009	0.000182	0.000326	0.000445	0.00097	0.001666	38206039	38256021
48	0.000297	0.000695	0.001308	0.000339	0.000787	0.00165	37700000		52	0.000262	0.000474	0.000771	0.000774	0.001396	0.002436	38256021	38306000
62	0.000735	0.001127	0.001721	0.000994	0.001887	0.003744	37750000		25	0.000045	0.000156	0.000344	0.000063	0.0002	0.000394	38306000	38355402
71	0.00059	0.001193	0.002039	0.000649	0.001504	0.002956	37800000		23	0.000058	0.000115	0.000227	0.000283	0.000558	0.001009	38355402	38407109
61	0.000202	0.000453	0.000922	0.000479	0.001051	0.003572	37850000		32	0	0.000001	0.000032	0	0.000001	0.000044	38407109	38457164
73	0.00041	0.001227	0.003317	0.000637	0.001575	0.003756	37900000		26	0.000013	0.000043	0.000106	0.000027	0.000077	0.000193	38457164	38514158
27	0.00063	0.001459	0.003103	0.002366	0.002619	0.002989	37950000		61	0.000063	0.000131	0.000232	0.000374	0.000674	0.001047	38514158	38564669
60	0.000592	0.001053	0.001765	0.001219	0.0015	0.001562	38000000		43	0.000055	0.000131	0.000282	0.00017	0.000365	0.000694	38564669	38612227
95	0.0006	0.000974	0.001501	0.000809	0.001414	0.002585	38050000		47	0.00068	0.001044	0.001558	0.002054	0.004179	0.007977	38612227	38664790
143	0.001183	0.001761	0.002662	0.002557	0.004496	0.008534	38100000		43	0.000379	0.00064	0.001046	0.000988	0.001017	0.00104	38664790	38717401
102	0.001362	0.002149	0.003127	0.001486	0.002407	0.004544	38150000		69	0.0012	0.001679	0.00223	0.002605	0.003513	0.005451	38717401	38766699
73	0.002242	0.003892	0.006596	0.002727	0.004546	0.010767	38200000		38	0.000387	0.000678	0.001129	0.000546	0.000875	0.001261	38766699	38816708
74	0.000827	0.001312	0.002104	0.002159	0.002543	0.002612	38250000		85	0.000516	0.000745	0.001073	0.001163	0.001745	0.002641	38816708	38866920
77	0.001644	0.002886	0.004207	0.001863	0.003043	0.0048	38300000		58	0.000313	0.000534	0.000833	0.001059	0.002134	0.004171	38866920	38917897
83	0.001314	0.002145	0.003407	0.001557	0.002416	0.003589	38350000		67	0.000243	0.000397	0.000652	0.000673	0.001218	0.002556	38917897	38968246
40	0.001293	0.002498	0.004736	0.001797	0.003269	0.005917	38450000		40	0.000298	0.000604	0.001091	0.002576	0.004599	0.007574	39019045	39070244
63	0.00144	0.00258	0.004337	0.001844	0.003346	0.009787	38500000		24	0.000073	0.000196	0.00048	0.000093	0.00035	0.00142	39070244	39119754
49	0.00196	0.0031	0.004621	0.003337	0.005291	0.009834	38550000		63	0.000383	0.000558	0.000793	0.000418	0.000611	0.000883	39119754	39170114
83	0.002787	0.004155	0.004202	0.003743	0.004188	0.004202	38600000		49	0.000244	0.000403	0.000641	0.001215	0.001924	0.003049	39170114	39220337
45	0.001812	0.003038	0.004876	0.002624	0.004599	0.012476	38650000		51	0.000345	0.000576	0.000896	0.000874	0.001412	0.002318	39220337	39270710
59	0.000536	0.002171	0.005494	0.000742	0.002613	0.006824	38700000		41	0.00145	0.002161	0.003128	0.002367	0.003256	0.004583	39270710	39320986
22	0.000795	0.001371	0.002223	0.000881	0.00151	0.002675	38750000		48	0.000333	0.000499	0.000676	0.000529	0.00077	0.001133	39320986	39372069
64	0.001411	0.002737	0.005219	0.001591	0.003078	0.007438	38800000		33	0.000617	0.001017	0.001607	0.001104	0.002398	0.005919	39372069	39422252
48	0.000339	0.000695	0.001454	0.000906	0.001815	0.003539	38850000		36	0.000043	0.000101	0.000214	0.000165	0.000294	0.000507	39422252	39474225
13	0.000366	0.000848	0.00206	0.00045	0.000945	0.00243	39100000		27	0.000055	0.000133	0.000291	0.000135	0.000305	0.000575	39673605	39723750
36	0.001321	0.003282	0.006134	0.001817	0.003583	0.006749	39150000		26	0.00021	0.000411	0.000767	0.00035	0.000719	0.001624	39723750	39773826
55	0.000176	0.000362	0.000711	0.000192	0.0004	0.000894	39200000		43	0.000048	0.000093	0.000179	0.000372	0.000381	0.000392	39773826	39824403
54	0.003605	0.004842	0.004842	0.004445	0.004842	0.004842	39250000		51	0.000255	0.000421	0.000633	0.000315	0.000505	0.000758	39824403	39874092
62	0.004367	0.006925	0.010951	0.004518	0.007821	0.028232	39350000		28	0.001219	0.001786	0.002521	0.001566	0.002491	0.005976	39923770	39973929
